job_id,date_posted,knowledge,confidence_score,confidence_tier,source,run_id
in-e486061cca69912c,,SDS,0.553,Medium Low,BERT (standalone),results_run2
in-e486061cca69912c,,"-P4A,",0.551,Medium Low,BERT (standalone),results_run2
in-a2a690fd8ef9c3d5,,Snowflake,0.75,Medium High,GPT,results_run2
in-a2a690fd8ef9c3d5,,data warehousing,0.85,High,BERT+GPT,results_run2
in-a2a690fd8ef9c3d5,,ETL methodologies,0.841,High,BERT+GPT,results_run2
in-31e9cca236282143,,HVAC,0.75,Medium High,GPT,results_run2
in-269ec5ce2d53d29c,,Windows desktop environment,0.836,High,BERT+GPT,results_run2
in-cb6f83835b1255e9,,Heidi,0.75,Medium High,GPT,results_run2
in-ea6215d0742b0363,,transport network,0.75,Medium High,GPT,results_run2
in-ea6215d0742b0363,,data-driven solutions,0.75,Medium High,GPT,results_run2
in-eb4baa6427aa9f60,,WhatsApp,0.844,High,BERT+GPT,results_run2
in-eb4baa6427aa9f60,,phone,0.841,High,BERT+GPT,results_run2
in-eb4baa6427aa9f60,,social media,0.75,Medium High,GPT,results_run2
in-eb4baa6427aa9f60,,email,0.835,High,BERT+GPT,results_run2
in-eb4baa6427aa9f60,,web forms,0.75,Medium High,GPT,results_run2
in-eb4baa6427aa9f60,,courier,0.789,Medium High,BERT+GPT,results_run2
in-eb4baa6427aa9f60,,social,0.558,Medium Low,BERT (standalone),results_run2
in-eb4baa6427aa9f60,,"media,",0.474,Low,BERT (standalone),results_run2
in-eb4baa6427aa9f60,,web forms.,0.492,Low,BERT (standalone),results_run2
in-0c6898443c5fe920,,data infrastructure,0.75,Medium High,GPT,results_run2
in-0c6898443c5fe920,,scientific analysis,0.842,High,BERT+GPT,results_run2
in-1612fadc85fbba60,,3D visualization,0.75,Medium High,GPT,results_run2
in-1612fadc85fbba60,,still imagery,0.75,Medium High,GPT,results_run2
in-1612fadc85fbba60,,film,0.75,Medium High,GPT,results_run2
in-1612fadc85fbba60,,animation,0.75,Medium High,GPT,results_run2
in-1612fadc85fbba60,,branding,0.75,Medium High,GPT,results_run2
in-1612fadc85fbba60,,interactive design,0.75,Medium High,GPT,results_run2
in-0f38cde44555d389,,Agile,0.852,High,BERT+GPT,results_run2
in-0f38cde44555d389,,Scrum,0.75,Medium High,GPT,results_run2
in-0f38cde44555d389,,Kanban,0.843,High,BERT+GPT,results_run2
in-0f38cde44555d389,,Waterfall methodologies,0.75,Medium High,GPT,results_run2
in-0f38cde44555d389,,Waterfall,0.557,Medium Low,BERT (standalone),results_run2
in-0f38cde44555d389,,data,0.413,Low,BERT (standalone),results_run2
in-0fdd4691c7650b15,,Kongsberg cutting table,0.823,High,BERT+GPT,results_run2
in-0fdd4691c7650b15,,tape measure,0.841,High,BERT+GPT,results_run2
in-0fdd4691c7650b15,,manufacturing,0.797,Medium High,BERT+GPT,results_run2
in-0fdd4691c7650b15,,"diagram,",0.373,Very Low,BERT (standalone),results_run2
in-0fdd4691c7650b15,,"Certificates,",0.491,Low,BERT (standalone),results_run2
in-0fdd4691c7650b15,,"Licenses, Registrations",0.352,Very Low,BERT (standalone),results_run2
in-2d4d360fbb811e0a,,CAM,0.77,Medium High,BERT+GPT,results_run2
in-253d1a6feb7be6a7,,crypto exchanges,0.851,High,BERT+GPT,results_run2
in-253d1a6feb7be6a7,,crypto wallets,0.848,High,BERT+GPT,results_run2
in-253d1a6feb7be6a7,,API integrations,0.85,High,BERT+GPT,results_run2
in-253d1a6feb7be6a7,,Visa,0.85,High,BERT+GPT,results_run2
in-253d1a6feb7be6a7,,Mastercard,0.845,High,BERT+GPT,results_run2
in-253d1a6feb7be6a7,,/,0.519,Medium Low,BERT (standalone),results_run2
in-9a233ecf9921159f,,emerging technologies,0.75,Medium High,GPT,results_run2
in-9a233ecf9921159f,,AI-infused digital roadmap,0.75,Medium High,GPT,results_run2
in-694e19e397d8cef6,,Integrated Health Reimbursement Arrangement (HRA),0.75,Medium High,GPT,results_run2
in-694e19e397d8cef6,,healthcare,0.75,Medium High,GPT,results_run2
in-694e19e397d8cef6,,medical plans,0.75,Medium High,GPT,results_run2
in-fa8933c494f965f5,,Lean Manufacturing,0.758,Medium High,BERT+GPT,results_run2
in-fa8933c494f965f5,,extrusion process,0.767,Medium High,BERT+GPT,results_run2
in-b04d2e958237e1d4,,Federal Contractors Program,0.75,Medium High,GPT,results_run2
in-b04d2e958237e1d4,,Employment Equity categories,0.75,Medium High,GPT,results_run2
in-a5d330d6b6d24003,,software testing principles,0.819,High,BERT+GPT,results_run2
in-a5d330d6b6d24003,,methodologies,0.75,Medium High,GPT,results_run2
in-a5d330d6b6d24003,,techniques,0.75,Medium High,GPT,results_run2
in-a5d330d6b6d24003,,version control systems,0.844,High,BERT+GPT,results_run2
in-a5d330d6b6d24003,,scripting languages,0.635,Medium,BERT+GPT,results_run2
in-a5d330d6b6d24003,,Python,0.844,High,BERT+GPT,results_run2
in-a5d330d6b6d24003,,Shell scripting,0.845,High,BERT+GPT,results_run2
in-a5d330d6b6d24003,,POSIX-based embedded systems,0.75,Medium High,GPT,results_run2
in-a5d330d6b6d24003,,Linux,0.842,High,BERT+GPT,results_run2
in-a5d330d6b6d24003,,Android,0.845,High,BERT+GPT,results_run2
in-a5d330d6b6d24003,,QNX,0.848,High,BERT+GPT,results_run2
in-a5d330d6b6d24003,,automotive infotainment sub-systems,0.708,Medium High,BERT+GPT,results_run2
in-a5d330d6b6d24003,,consumer electronics devices,0.748,Medium High,BERT+GPT,results_run2
in-a5d330d6b6d24003,,automation tools,0.75,Medium High,GPT,results_run2
in-a5d330d6b6d24003,,pytest,0.75,Medium High,GPT,results_run2
in-a5d330d6b6d24003,,appium,0.75,Medium High,GPT,results_run2
in-a5d330d6b6d24003,,CAN,0.75,Medium High,GPT,results_run2
in-a5d330d6b6d24003,,Ethernet,0.75,Medium High,GPT,results_run2
in-a5d330d6b6d24003,,Bachelor’s Degree,0.555,Medium Low,BERT (standalone),results_run2
in-a5d330d6b6d24003,,"Computer Science,",0.541,Medium Low,BERT (standalone),results_run2
in-a5d330d6b6d24003,,"Software Engineering,",0.555,Medium Low,BERT (standalone),results_run2
in-a5d330d6b6d24003,,"Electrical Engineering,",0.554,Medium Low,BERT (standalone),results_run2
in-a5d330d6b6d24003,,test automation.,0.555,Medium Low,BERT (standalone),results_run2
in-a5d330d6b6d24003,,POSIX,0.56,Medium Low,BERT (standalone),results_run2
in-a5d330d6b6d24003,,-based embedded systems;,0.514,Medium Low,BERT (standalone),results_run2
in-90857af29a902d32,,Standard libraries,0.683,Medium,BERT+GPT,results_run2
in-468fa21633f7a58a,,Degree,0.533,Medium Low,BERT (standalone),results_run2
in-f3417dfa288ab9fa,,low voltage switchboards,0.75,Medium High,GPT,results_run2
in-f3417dfa288ab9fa,,medium voltage switchboards,0.75,Medium High,GPT,results_run2
in-f3417dfa288ab9fa,,high voltage switchboards,0.75,Medium High,GPT,results_run2
in-f3417dfa288ab9fa,,motor control centres,0.75,Medium High,GPT,results_run2
in-f3417dfa288ab9fa,,transportable substations,0.75,Medium High,GPT,results_run2
in-f3417dfa288ab9fa,,switch rooms,0.75,Medium High,GPT,results_run2
in-c1ee2bf9c7641210,,French,0.75,Medium High,GPT,results_run2
in-c1ee2bf9c7641210,,English,0.75,Medium High,GPT,results_run2
in-b3c4832b0397338d,,NoSQL,0.85,High,BERT+GPT,results_run2
in-b3c4832b0397338d,,Redis,0.846,High,BERT+GPT,results_run2
in-b3c4832b0397338d,,Memcached,0.849,High,BERT+GPT,results_run2
in-b3c4832b0397338d,,TiDB,0.847,High,BERT+GPT,results_run2
in-b3c4832b0397338d,,large-scale system design,0.75,Medium High,GPT,results_run2
in-b3c4832b0397338d,,logistics,0.846,High,BERT+GPT,results_run2
in-b3c4832b0397338d,,supply chain,0.839,High,BERT+GPT,results_run2
in-b3c4832b0397338d,,e-commerce development,0.75,Medium High,GPT,results_run2
in-b3c4832b0397338d,,large,0.559,Medium Low,BERT (standalone),results_run2
in-b3c4832b0397338d,,-scale system design and development.,0.545,Medium Low,BERT (standalone),results_run2
in-b3c4832b0397338d,,e,0.542,Medium Low,BERT (standalone),results_run2
in-b3c4832b0397338d,,-commerce development.,0.547,Medium Low,BERT (standalone),results_run2
in-d8a04e6a758ae0a9,,cloud,0.75,Medium High,GPT,results_run2
in-d8a04e6a758ae0a9,,cutting edge technology,0.75,Medium High,GPT,results_run2
in-7266cf247f596f3f,,Python,0.838,High,BERT+GPT,results_run2
in-7266cf247f596f3f,,AWS,0.75,Medium High,GPT,results_run2
in-7266cf247f596f3f,,AWS).,0.552,Medium Low,BERT (standalone),results_run2
in-ee83e0c7ae330988,,financial services sector,0.844,High,BERT+GPT,results_run2
in-ee83e0c7ae330988,,Wealth and Asset Management industry,0.841,High,BERT+GPT,results_run2
in-4fd7d26128ae28a2,,software release management,0.851,High,BERT+GPT,results_run2
in-4163d1155ec51936,,Computer Science,0.76,Medium High,BERT+GPT,results_run2
in-4163d1155ec51936,,PhD in,0.523,Medium Low,BERT (standalone),results_run2
in-cf87b888720e430e,,state government,0.75,Medium High,GPT,results_run2
in-cf87b888720e430e,,local government,0.75,Medium High,GPT,results_run2
in-cf87b888720e430e,,social enterprises,0.75,Medium High,GPT,results_run2
in-cf87b888720e430e,,universities,0.75,Medium High,GPT,results_run2
in-cf87b888720e430e,,commercial organisations,0.75,Medium High,GPT,results_run2
in-6bf874b0c03eda1c,,biomedical applications,0.805,High,BERT+GPT,results_run2
in-6bf874b0c03eda1c,,deep learning,0.845,High,BERT+GPT,results_run2
in-6aa2cadf7a3564d4,,transit drainage,0.75,Medium High,GPT,results_run2
in-6aa2cadf7a3564d4,,floodplain mapping,0.75,Medium High,GPT,results_run2
in-6aa2cadf7a3564d4,,I &I studies,0.75,Medium High,GPT,results_run2
in-6aa2cadf7a3564d4,,transit,0.27,Very Low,BERT (standalone),results_run2
in-bbf0036cbc214efd,,Python,0.831,High,BERT+GPT,results_run2
in-bbf0036cbc214efd,,Ruby,0.832,High,BERT+GPT,results_run2
in-fc2a01258e31a6d8,,user flows,0.82,High,BERT+GPT,results_run2
in-fc2a01258e31a6d8,,wireframes,0.823,High,BERT+GPT,results_run2
in-fc2a01258e31a6d8,,hi-fi mocks,0.75,Medium High,GPT,results_run2
in-fc2a01258e31a6d8,,functional prototypes,0.783,Medium High,BERT+GPT,results_run2
in-fc2a01258e31a6d8,,hi,0.548,Medium Low,BERT (standalone),results_run2
in-fc2a01258e31a6d8,,-fi mocks,0.517,Medium Low,BERT (standalone),results_run2
in-703f8f53ca00552f,,enterprise platform services,0.845,High,BERT+GPT,results_run2
in-703f8f53ca00552f,,Software development process,0.849,High,BERT+GPT,results_run2
in-703f8f53ca00552f,,SDLC,0.849,High,BERT+GPT,results_run2
in-703f8f53ca00552f,,financial sector,0.75,Medium High,GPT,results_run2
in-703f8f53ca00552f,,construction sector,0.75,Medium High,GPT,results_run2
in-703f8f53ca00552f,,financial or,0.472,Low,BERT (standalone),results_run2
in-703f8f53ca00552f,,construction,0.538,Medium Low,BERT (standalone),results_run2
in-d717bde7230b3a85,,energy management,0.75,Medium High,GPT,results_run2
in-d717bde7230b3a85,,automation,0.75,Medium High,GPT,results_run2
in-d717bde7230b3a85,,digital transformation,0.75,Medium High,GPT,results_run2
in-995e17195db39989,,SWIFT,0.851,High,BERT+GPT,results_run2
in-995e17195db39989,,ISO 20022 payment formats,0.813,High,BERT+GPT,results_run2
in-995e17195db39989,,SQL,0.846,High,BERT+GPT,results_run2
in-995e17195db39989,,Excel,0.842,High,BERT+GPT,results_run2
in-995e17195db39989,,Power BI,0.75,Medium High,GPT,results_run2
in-995e17195db39989,,Tableau,0.843,High,BERT+GPT,results_run2
in-995e17195db39989,,project management,0.845,High,BERT+GPT,results_run2
in-995e17195db39989,,data visualization tools,0.464,Low,BERT (standalone),results_run2
in-4ae25723d73a9d3f,,process reengineering,0.812,High,BERT+GPT,results_run2
in-4ae25723d73a9d3f,,automation opportunities,0.785,Medium High,BERT+GPT,results_run2
in-4ae25723d73a9d3f,,GBS Excellence Program,0.75,Medium High,GPT,results_run2
in-4ae25723d73a9d3f,,Restaurant Support Tower,0.75,Medium High,GPT,results_run2
in-4ae25723d73a9d3f,,"stakeholder collaboration,",0.526,Medium Low,BERT (standalone),results_run2
in-4ae25723d73a9d3f,,Restaurant Support,0.399,Very Low,BERT (standalone),results_run2
in-f110334c743aa474,,PlayStation,0.75,Medium High,GPT,results_run2
in-f110334c743aa474,,game development,0.75,Medium High,GPT,results_run2
in-93d5965087d001a2,,AI Research,0.696,Medium,BERT+GPT,results_run2
in-93d5965087d001a2,,Chatbots,0.635,Medium,BERT+GPT,results_run2
in-dd7218b3ba1e54a6,,RESTful APIs,0.75,Medium High,GPT,results_run2
in-dd7218b3ba1e54a6,,microservices,0.75,Medium High,GPT,results_run2
in-dd7218b3ba1e54a6,,third-party payment gateways,0.75,Medium High,GPT,results_run2
in-dd7218b3ba1e54a6,,identity providers,0.793,Medium High,BERT+GPT,results_run2
in-dd7218b3ba1e54a6,,OAuth,0.75,Medium High,GPT,results_run2
in-dd7218b3ba1e54a6,,OIDC,0.75,Medium High,GPT,results_run2
in-dd7218b3ba1e54a6,,AML,0.844,High,BERT+GPT,results_run2
in-dd7218b3ba1e54a6,,KYC,0.84,High,BERT+GPT,results_run2
in-dd7218b3ba1e54a6,,blockchain,0.75,Medium High,GPT,results_run2
in-dd7218b3ba1e54a6,,third,0.328,Very Low,BERT (standalone),results_run2
in-dd7218b3ba1e54a6,,-party,0.291,Very Low,BERT (standalone),results_run2
in-dd7218b3ba1e54a6,,"payment gateways,",0.418,Low,BERT (standalone),results_run2
in-dd7218b3ba1e54a6,,/,0.538,Medium Low,BERT (standalone),results_run2
in-dd7218b3ba1e54a6,,"OIDC),",0.535,Medium Low,BERT (standalone),results_run2
in-dd7218b3ba1e54a6,,/,0.532,Medium Low,BERT (standalone),results_run2
in-ec5e53dbf9f434ce,,cloud resources,0.75,Medium High,GPT,results_run2
in-ec5e53dbf9f434ce,,service templates,0.75,Medium High,GPT,results_run2
in-ec5e53dbf9f434ce,,business applications,0.75,Medium High,GPT,results_run2
in-4d219c3e8bd71d26,,interactive games,0.846,High,BERT+GPT,results_run2
in-4d219c3e8bd71d26,,chatbots,0.848,High,BERT+GPT,results_run2
in-4d219c3e8bd71d26,,mobile applications,0.845,High,BERT+GPT,results_run2
in-4d219c3e8bd71d26,,websites,0.816,High,BERT+GPT,results_run2
in-4d219c3e8bd71d26,,online lucky drawings,0.84,High,BERT+GPT,results_run2
in-919aa2be2ae0abc4,,AI,0.75,Medium High,GPT,results_run2
in-919aa2be2ae0abc4,,ML,0.75,Medium High,GPT,results_run2
in-919aa2be2ae0abc4,,generative AI,0.75,Medium High,GPT,results_run2
in-919aa2be2ae0abc4,,agentic AI,0.75,Medium High,GPT,results_run2
in-919aa2be2ae0abc4,,LLM-based workflows,0.75,Medium High,GPT,results_run2
in-76b0b182e0aa5bcf,,water resources,0.75,Medium High,GPT,results_run2
in-76b0b182e0aa5bcf,,civil earthworks,0.75,Medium High,GPT,results_run2
in-0b45463648bdf163,,databases,0.845,High,BERT+GPT,results_run2
in-0b45463648bdf163,,open source technology,0.812,High,BERT+GPT,results_run2
in-0b45463648bdf163,,MEDDIC,0.75,Medium High,GPT,results_run2
in-0b45463648bdf163,,SPIN,0.75,Medium High,GPT,results_run2
in-0b45463648bdf163,,Challenger Sales,0.75,Medium High,GPT,results_run2
in-0b45463648bdf163,,Command of the Message,0.75,Medium High,GPT,results_run2
in-0b45463648bdf163,,develops,0.432,Low,BERT (standalone),results_run2
in-dc6e6800c497698f,,AI,0.666,Medium,BERT+GPT,results_run2
in-dc6e6800c497698f,,AI Center of Excellence,0.75,Medium High,GPT,results_run2
in-dc6e6800c497698f,,financial targets,0.75,Medium High,GPT,results_run2
in-dc6e6800c497698f,,key metrics,0.75,Medium High,GPT,results_run2
in-dc6e6800c497698f,,paid engagements,0.831,High,BERT+GPT,results_run2
in-dc6e6800c497698f,,pilot success rates,0.785,Medium High,BERT+GPT,results_run2
in-dc6e6800c497698f,,number,0.387,Very Low,BERT (standalone),results_run2
in-dc6e6800c497698f,,of,0.45,Low,BERT (standalone),results_run2
in-3f8787b2e7ad95ae,,ionising radiation,0.75,Medium High,GPT,results_run2
in-3f8787b2e7ad95ae,,legislative knowledge,0.75,Medium High,GPT,results_run2
in-ab98006a13fd780b,,XML,0.828,High,BERT+GPT,results_run2
in-ab98006a13fd780b,,JSON,0.847,High,BERT+GPT,results_run2
in-ab98006a13fd780b,,CSV,0.852,High,BERT+GPT,results_run2
in-ab98006a13fd780b,,TSV,0.837,High,BERT+GPT,results_run2
in-ab98006a13fd780b,,/,0.553,Medium Low,BERT (standalone),results_run2
in-206d254d4dc968c1,,quantum technology,0.75,Medium High,GPT,results_run2
in-206d254d4dc968c1,,data centers,0.75,Medium High,GPT,results_run2
in-206d254d4dc968c1,,satellites,0.75,Medium High,GPT,results_run2
in-206d254d4dc968c1,,edge devices,0.75,Medium High,GPT,results_run2
in-3c5a100d89924fba,,APIs,0.75,Medium High,GPT,results_run2
in-3c5a100d89924fba,,systems,0.75,Medium High,GPT,results_run2
in-3c5a100d89924fba,,capabilities,0.75,Medium High,GPT,results_run2
in-3c5a100d89924fba,,Alexa,0.75,Medium High,GPT,results_run2
in-97cf6c5b20b4e9cc,,cloud computing,0.847,High,BERT+GPT,results_run2
in-f3df704eec8e7563,,free-to-play mobile games,0.75,Medium High,GPT,results_run2
in-f3df704eec8e7563,,F2P business models,0.85,High,BERT+GPT,results_run2
in-f3df704eec8e7563,,player engagement strategies,0.849,High,BERT+GPT,results_run2
in-f3df704eec8e7563,,live service best practices,0.847,High,BERT+GPT,results_run2
in-f3df704eec8e7563,,free,0.556,Medium Low,BERT (standalone),results_run2
in-f3df704eec8e7563,,-to,0.539,Medium Low,BERT (standalone),results_run2
in-f3df704eec8e7563,,"-play mobile games,",0.511,Medium Low,BERT (standalone),results_run2
in-f3df704eec8e7563,,development,0.465,Low,BERT (standalone),results_run2
in-f3df704eec8e7563,,live operations.,0.502,Medium Low,BERT (standalone),results_run2
in-6e97010bf66cdaf0,,ServiceNow,0.75,Medium High,GPT,results_run2
in-e6981f467b9112c2,,Linux,0.714,Medium High,BERT+GPT,results_run2
in-e6981f467b9112c2,,Android OS,0.833,High,BERT+GPT,results_run2
in-e6981f467b9112c2,,Computing devices,0.744,Medium High,BERT+GPT,results_run2
in-dc9339d850fccfbc,,Point of Sale (POS),0.652,Medium,BERT+GPT,results_run2
in-dc9339d850fccfbc,,Payment Terminals,0.849,High,BERT+GPT,results_run2
in-dc9339d850fccfbc,,Warehouse Inventory Management,0.845,High,BERT+GPT,results_run2
in-dc9339d850fccfbc,,Labeling/Barcoding,0.75,Medium High,GPT,results_run2
in-dc9339d850fccfbc,,Point of,0.53,Medium Low,BERT (standalone),results_run2
in-dc9339d850fccfbc,,Labeling /,0.473,Low,BERT (standalone),results_run2
in-dc9339d850fccfbc,,Barcoding,0.545,Medium Low,BERT (standalone),results_run2
in-815126987482e1ee,,clinical AI,0.75,Medium High,GPT,results_run2
in-8782eff95a820253,,SAP S/4HANA,0.75,Medium High,GPT,results_run2
in-8782eff95a820253,,ERP platform,0.75,Medium High,GPT,results_run2
in-8782eff95a820253,,SAP,0.315,Very Low,BERT (standalone),results_run2
in-8782eff95a820253,,S,0.401,Low,BERT (standalone),results_run2
in-8782eff95a820253,,/,0.512,Medium Low,BERT (standalone),results_run2
in-8782eff95a820253,,4HANA,0.424,Low,BERT (standalone),results_run2
in-14f1de5e7566ddd2,,blockchain,0.75,Medium High,GPT,results_run2
in-14f1de5e7566ddd2,,AI-driven automation,0.75,Medium High,GPT,results_run2
in-14f1de5e7566ddd2,,loan origination,0.75,Medium High,GPT,results_run2
in-14f1de5e7566ddd2,,secondary markets,0.75,Medium High,GPT,results_run2
in-b331ad8de1b56926,,LLM,0.623,Medium,BERT+GPT,results_run2
in-e3850cc994f706bd,,"client communications,",0.373,Very Low,BERT (standalone),results_run2
in-e3850cc994f706bd,,inventory management.,0.453,Low,BERT (standalone),results_run2
in-4f26c570f6a5049f,,pipeline architecture,0.852,High,BERT+GPT,results_run2
in-4f26c570f6a5049f,,batch processing,0.849,High,BERT+GPT,results_run2
in-4f26c570f6a5049f,,automated quality checks,0.844,High,BERT+GPT,results_run2
in-4f26c570f6a5049f,,pipeline integration,0.851,High,BERT+GPT,results_run2
in-4f26c570f6a5049f,,Maya,0.838,High,BERT+GPT,results_run2
in-4f26c570f6a5049f,,Houdini,0.849,High,BERT+GPT,results_run2
in-4f26c570f6a5049f,,scene prep,0.839,High,BERT+GPT,results_run2
in-4f26c570f6a5049f,,proprietary tools,0.837,High,BERT+GPT,results_run2
in-4f26c570f6a5049f,,Arnold,0.836,High,BERT+GPT,results_run2
in-4f26c570f6a5049f,,V-Ray,0.75,Medium High,GPT,results_run2
in-4f26c570f6a5049f,,Redshift,0.845,High,BERT+GPT,results_run2
in-4f26c570f6a5049f,,/,0.507,Medium Low,BERT (standalone),results_run2
in-4f26c570f6a5049f,,V,0.555,Medium Low,BERT (standalone),results_run2
in-4f26c570f6a5049f,,-Ray,0.556,Medium Low,BERT (standalone),results_run2
in-4f26c570f6a5049f,,/,0.512,Medium Low,BERT (standalone),results_run2
in-004fcfcb93937d74,,luxury sports cars,0.75,Medium High,GPT,results_run2
in-004fcfcb93937d74,,family camper vans,0.75,Medium High,GPT,results_run2
in-704f9dd3555cbdb2,,media design,0.625,Medium,BERT+GPT,results_run2
in-704f9dd3555cbdb2,,mockups,0.812,High,BERT+GPT,results_run2
in-704f9dd3555cbdb2,,testing,0.75,Medium High,GPT,results_run2
in-704f9dd3555cbdb2,,site integration,0.836,High,BERT+GPT,results_run2
in-704f9dd3555cbdb2,,"testing,",0.55,Medium Low,BERT (standalone),results_run2
in-e448b26aaa4bd60d,,Edtech,0.829,High,BERT+GPT,results_run2
